state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Bihar,Bihar PC 10,Candidate 1 (SP),SP,SP,SP-BSP,161098,37.94,424666,57.4,True,1,4133,0.97,2019
Bihar,Bihar PC 10,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,156965,36.96,424666,72.6,False,2,0,0,2019
Bihar,Bihar PC 10,Candidate 3 (JDU),JDU,JDU,NDA,48100,11.33,424666,58.5,False,3,0,0,2019
Bihar,Bihar PC 10,Candidate 4 (BJP),BJP,BJP,NDA,37258,8.77,424666,67.9,False,4,0,0,2019
Bihar,Bihar PC 10,Candidate 5 (INC),INC,INC,UPA,21242,5.0,424666,57.1,False,5,0,0,2019
Bihar,Bihar PC 11,Candidate 1 (BRS),BRS,BRS,,184015,29.77,618103,59.9,True,1,35655,5.77,2019
Bihar,Bihar PC 11,Candidate 2 (BJP),BJP,BJP,NDA,148360,24.0,618103,71.1,False,2,0,0,2019
Bihar,Bihar PC 11,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,142592,23.07,618103,71.2,False,3,0,0,2019
Bihar,Bihar PC 11,Candidate 4 (TMC),TMC,TMC,,120326,19.47,618103,65.6,False,4,0,0,2019
Bihar,Bihar PC 11,Candidate 5 (INC),INC,INC,UPA,22807,3.69,618103,71.4,False,5,0,0,2019
Bihar,Bihar PC 12,Candidate 1 (IND),IND,IND,,224206,35.48,631965,66.6,True,1,27623,4.37,2019
Bihar,Bihar PC 12,Candidate 2 (JDU),JDU,JDU,NDA,196583,31.11,631965,63.2,False,2,0,0,2019
Bihar,Bihar PC 12,Candidate 3 (TDP),TDP,TDP,,132390,20.95,631965,56.7,False,3,0,0,2019
Bihar,Bihar PC 12,Candidate 4 (BJP),BJP,BJP,NDA,52382,8.29,631965,65.7,False,4,0,0,2019
Bihar,Bihar PC 12,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,26402,4.18,631965,59.5,False,5,0,0,2019
Bihar,Bihar PC 13,Candidate 1 (BJP),BJP,BJP,NDA,399814,33.51,1193145,60.8,True,1,73207,6.14,2019
Bihar,Bihar PC 13,Candidate 2 (JDU),JDU,JDU,NDA,326607,27.37,1193145,69.3,False,2,0,0,2019
Bihar,Bihar PC 13,Candidate 3 (TDP),TDP,TDP,,294002,24.64,1193145,59.3,False,3,0,0,2019
Bihar,Bihar PC 13,Candidate 4 (OTH),OTH,OTH,,172720,14.48,1193145,77.7,False,4,0,0,2019
Bihar,Bihar PC 14,Candidate 1 (INC),INC,INC,UPA,234196,45.51,514602,67.1,True,1,67020,13.02,2019
Bihar,Bihar PC 14,Candidate 2 (BJP),BJP,BJP,NDA,167176,32.49,514602,69.5,False,2,0,0,2019
Bihar,Bihar PC 14,Candidate 3 (OTH),OTH,OTH,,82250,15.98,514602,77.9,False,3,0,0,2019
Bihar,Bihar PC 14,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,30977,6.02,514602,67.1,False,4,0,0,2019
Bihar,Bihar PC 15,Candidate 1 (INC),INC,INC,UPA,332035,53.87,616420,72.9,True,1,47651,7.73,2019
Bihar,Bihar PC 15,Candidate 2 (BJP),BJP,BJP,NDA,284384,46.13,616420,69.5,False,2,0,0,2019
Bihar,Bihar PC 16,Candidate 1 (BJP),BJP,BJP,NDA,330187,46.27,713680,58.7,True,1,150178,21.04,2019
Bihar,Bihar PC 16,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,180009,25.22,713680,72.5,False,2,0,0,2019
Bihar,Bihar PC 16,Candidate 3 (DMK),DMK,DMK,UPA,130510,18.29,713680,70.0,False,3,0,0,2019
Bihar,Bihar PC 16,Candidate 4 (BRS),BRS,BRS,,72972,10.22,713680,77.7,False,4,0,0,2019
Bihar,Bihar PC 17,Candidate 1 (SP),SP,SP,SP-BSP,586123,51.68,1134245,67.6,True,1,110322,9.73,2019
Bihar,Bihar PC 17,Candidate 2 (BJP),BJP,BJP,NDA,475801,41.95,1134245,56.8,False,2,0,0,2019
Bihar,Bihar PC 17,Candidate 3 (BRS),BRS,BRS,,72320,6.38,1134245,60.8,False,3,0,0,2019
Bihar,Bihar PC 18,Candidate 1 (INC),INC,INC,UPA,305721,40.34,757826,66.4,True,1,18714,2.47,2019
Bihar,Bihar PC 18,Candidate 2 (BJP),BJP,BJP,NDA,287007,37.87,757826,68.4,False,2,0,0,2019
Bihar,Bihar PC 18,Candidate 3 (OTH),OTH,OTH,,165097,21.79,757826,63.4,False,3,0,0,2019
Bihar,Bihar PC 19,Candidate 1 (DMK),DMK,DMK,UPA,221276,36.56,605220,69.1,True,1,25763,4.26,2019
Bihar,Bihar PC 19,Candidate 2 (BJP),BJP,BJP,NDA,195513,32.3,605220,61.5,False,2,0,0,2019
Bihar,Bihar PC 19,Candidate 3 (TMC),TMC,TMC,,188430,31.13,605220,61.7,False,3,0,0,2019
Bihar,Bihar PC 20,Candidate 1 (BJP),BJP,BJP,NDA,397564,38.98,1020011,61.8,True,1,59470,5.83,2019
Bihar,Bihar PC 20,Candidate 2 (INC),INC,INC,UPA,338094,33.15,1020011,57.7,False,2,0,0,2019
Bihar,Bihar PC 20,Candidate 3 (JDU),JDU,JDU,NDA,221148,21.68,1020011,67.6,False,3,0,0,2019
Bihar,Bihar PC 20,Candidate 4 (SP),SP,SP,SP-BSP,63203,6.2,1020011,68.6,False,4,0,0,2019
Bihar,Bihar PC 21,Candidate 1 (INC),INC,INC,UPA,269868,36.94,730467,59.9,True,1,13052,1.79,2019
Bihar,Bihar PC 21,Candidate 2 (BJP),BJP,BJP,NDA,256816,35.16,730467,60.2,False,2,0,0,2019
Bihar,Bihar PC 21,Candidate 3 (YSR),YSR,YSR,,140171,19.19,730467,75.3,False,3,0,0,2019
Bihar,Bihar PC 21,Candidate 4 (IND),IND,IND,,63610,8.71,730467,71.2,False,4,0,0,2019
Bihar,Bihar PC 22,Candidate 1 (INC),INC,INC,UPA,256976,44.61,575989,63.9,True,1,34294,5.95,2019
Bihar,Bihar PC 22,Candidate 2 (TMC),TMC,TMC,,222682,38.66,575989,64.3,False,2,0,0,2019
Bihar,Bihar PC 22,Candidate 3 (BJP),BJP,BJP,NDA,96329,16.72,575989,70.2,False,3,0,0,2019
Bihar,Bihar PC 23,Candidate 1 (OTH),OTH,OTH,,250704,31.1,806020,74.7,True,1,45748,5.68,2019
Bihar,Bihar PC 23,Candidate 2 (BJP),BJP,BJP,NDA,204956,25.43,806020,73.1,False,2,0,0,2019
Bihar,Bihar PC 23,Candidate 3 (SP),SP,SP,SP-BSP,193025,23.95,806020,59.1,False,3,0,0,2019
Bihar,Bihar PC 23,Candidate 4 (JDU),JDU,JDU,NDA,157333,19.52,806020,70.3,False,4,0,0,2019
Bihar,Bihar PC 24,Candidate 1 (DMK),DMK,DMK,UPA,131736,31.63,416460,58.7,True,1,17950,4.31,2019
Bihar,Bihar PC 24,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,113786,27.32,416460,76.9,False,2,0,0,2019
Bihar,Bihar PC 24,Candidate 3 (INC),INC,INC,UPA,107550,25.82,416460,57.7,False,3,0,0,2019
Bihar,Bihar PC 24,Candidate 4 (YSR),YSR,YSR,,63385,15.22,416460,61.6,False,4,0,0,2019
Bihar,Bihar PC 25,Candidate 1 (OTH),OTH,OTH,,431070,39.19,1099962,62.1,True,1,72523,6.59,2019
Bihar,Bihar PC 25,Candidate 2 (BJP),BJP,BJP,NDA,358547,32.6,1099962,58.0,False,2,0,0,2019
Bihar,Bihar PC 25,Candidate 3 (INC),INC,INC,UPA,310343,28.21,1099962,73.0,False,3,0,0,2019
Bihar,Bihar PC 26,Candidate 1 (SP),SP,SP,SP-BSP,449214,40.55,1107705,65.5,True,1,185089,16.71,2019
Bihar,Bihar PC 26,Candidate 2 (INC),INC,INC,UPA,264125,23.84,1107705,68.6,False,2,0,0,2019
Bihar,Bihar PC 26,Candidate 3 (OTH),OTH,OTH,,200362,18.09,1107705,77.3,False,3,0,0,2019
Bihar,Bihar PC 26,Candidate 4 (BJP),BJP,BJP,NDA,194003,17.51,1107705,58.7,False,4,0,0,2019
Bihar,Bihar PC 27,Candidate 1 (BJP),BJP,BJP,NDA,293416,37.18,789086,57.4,True,1,58741,7.44,2019
Bihar,Bihar PC 27,Candidate 2 (INC),INC,INC,UPA,234675,29.74,789086,68.6,False,2,0,0,2019
Bihar,Bihar PC 27,Candidate 3 (YSR),YSR,YSR,,166405,21.09,789086,66.4,False,3,0,0,2019
Bihar,Bihar PC 27,Candidate 4 (TMC),TMC,TMC,,94588,11.99,789086,61.6,False,4,0,0,2019
Bihar,Bihar PC 28,Candidate 1 (SP),SP,SP,SP-BSP,219194,52.48,417668,71.0,True,1,91935,22.01,2019
Bihar,Bihar PC 28,Candidate 2 (BJP),BJP,BJP,NDA,127259,30.47,417668,75.1,False,2,0,0,2019
Bihar,Bihar PC 28,Candidate 3 (INC),INC,INC,UPA,71213,17.05,417668,77.4,False,3,0,0,2019
Bihar,Bihar PC 29,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,679389,56.73,1197521,60.6,True,1,243086,20.3,2019
Bihar,Bihar PC 29,Candidate 2 (BJP),BJP,BJP,NDA,436303,36.43,1197521,65.1,False,2,0,0,2019
Bihar,Bihar PC 29,Candidate 3 (OTH),OTH,OTH,,81827,6.83,1197521,58.3,False,3,0,0,2019
Bihar,Bihar PC 30,Candidate 1 (OTH),OTH,OTH,,217441,27.0,805203,59.7,True,1,10536,1.31,2019
Bihar,Bihar PC 30,Candidate 2 (JDU),JDU,JDU,NDA,206905,25.7,805203,57.7,False,2,0,0,2019
Bihar,Bihar PC 30,Candidate 3 (BJP),BJP,BJP,NDA,187390,23.27,805203,68.1,False,3,0,0,2019
Bihar,Bihar PC 30,Candidate 4 (IND),IND,IND,,133010,16.52,805203,56.6,False,4,0,0,2019
Bihar,Bihar PC 30,Candidate 5 (DMK),DMK,DMK,UPA,60455,7.51,805203,69.1,False,5,0,0,2019
Bihar,Bihar PC 31,Candidate 1 (INC),INC,INC,UPA,428300,40.45,1058935,68.8,True,1,9759,0.92,2019
Bihar,Bihar PC 31,Candidate 2 (BJP),BJP,BJP,NDA,418541,39.52,1058935,60.3,False,2,0,0,2019
Bihar,Bihar PC 31,Candidate 3 (TMC),TMC,TMC,,118510,11.19,1058935,70.1,False,3,0,0,2019
Bihar,Bihar PC 31,Candidate 4 (JDU),JDU,JDU,NDA,93582,8.84,1058935,68.4,False,4,0,0,2019
Bihar,Bihar PC 32,Candidate 1 (BJP),BJP,BJP,NDA,444505,50.79,875143,74.6,True,1,279845,31.98,2019
Bihar,Bihar PC 32,Candidate 2 (OTH),OTH,OTH,,164660,18.82,875143,56.4,False,2,0,0,2019
Bihar,Bihar PC 32,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,148647,16.99,875143,64.9,False,3,0,0,2019
Bihar,Bihar PC 32,Candidate 4 (DMK),DMK,DMK,UPA,117330,13.41,875143,76.1,False,4,0,0,2019
Bihar,Bihar PC 33,Candidate 1 (BJP),BJP,BJP,NDA,227586,36.92,616364,61.9,True,1,14823,2.4,2019
Bihar,Bihar PC 33,Candidate 2 (JDU),JDU,JDU,NDA,212763,34.52,616364,57.0,False,2,0,0,2019
Bihar,Bihar PC 33,Candidate 3 (INC),INC,INC,UPA,176013,28.56,616364,67.1,False,3,0,0,2019
Bihar,Bihar PC 34,Candidate 1 (BJP),BJP,BJP,NDA,270378,55.37,488333,57.2,True,1,109361,22.39,2019
Bihar,Bihar PC 34,Candidate 2 (JDU),JDU,JDU,NDA,161017,32.97,488333,67.4,False,2,0,0,2019
Bihar,Bihar PC 34,Candidate 3 (BRS),BRS,BRS,,56936,11.66,488333,71.4,False,3,0,0,2019
Bihar,Bihar PC 35,Candidate 1 (INC),INC,INC,UPA,380400,41.58,914825,59.3,True,1,93819,10.26,2019
Bihar,Bihar PC 35,Candidate 2 (BJP),BJP,BJP,NDA,286581,31.33,914825,60.4,False,2,0,0,2019
Bihar,Bihar PC 35,Candidate 3 (SP),SP,SP,SP-BSP,247842,27.09,914825,59.6,False,3,0,0,2019
Bihar,Bihar PC 36,Candidate 1 (INC),INC,INC,UPA,107611,26.16,411360,61.2,True,1,14046,3.41,2019
Bihar,Bihar PC 36,Candidate 2 (TDP),TDP,TDP,,93565,22.75,411360,65.0,False,2,0,0,2019
Bihar,Bihar PC 36,Candidate 3 (SP),SP,SP,SP-BSP,80754,19.63,411360,67.8,False,3,0,0,2019
Bihar,Bihar PC 36,Candidate 4 (BJP),BJP,BJP,NDA,53758,13.07,411360,76.0,False,4,0,0,2019
Bihar,Bihar PC 36,Candidate 5 (TMC),TMC,TMC,,48773,11.86,411360,60.6,False,5,0,0,2019
Bihar,Bihar PC 36,Candidate 6 (OTH),OTH,OTH,,26896,6.54,411360,57.7,False,6,0,0,2019
Bihar,Bihar PC 37,Candidate 1 (JDU),JDU,JDU,NDA,251043,32.8,765417,75.6,True,1,7957,1.04,2019
Bihar,Bihar PC 37,Candidate 2 (TMC),TMC,TMC,,243086,31.76,765417,59.3,False,2,0,0,2019
Bihar,Bihar PC 37,Candidate 3 (YSR),YSR,YSR,,223242,29.17,765417,74.2,False,3,0,0,2019
Bihar,Bihar PC 37,Candidate 4 (BJP),BJP,BJP,NDA,48044,6.28,765417,75.7,False,4,0,0,2019
Bihar,Bihar PC 38,Candidate 1 (YSR),YSR,YSR,,316404,26.7,1184887,62.2,True,1,10207,0.86,2019
Bihar,Bihar PC 38,Candidate 2 (BRS),BRS,BRS,,306197,25.84,1184887,66.8,False,2,0,0,2019
Bihar,Bihar PC 38,Candidate 3 (TMC),TMC,TMC,,255974,21.6,1184887,56.4,False,3,0,0,2019
Bihar,Bihar PC 38,Candidate 4 (BJP),BJP,BJP,NDA,200632,16.93,1184887,55.9,False,4,0,0,2019
Bihar,Bihar PC 38,Candidate 5 (JDU),JDU,JDU,NDA,105678,8.92,1184887,58.0,False,5,0,0,2019
Bihar,Bihar PC 39,Candidate 1 (INC),INC,INC,UPA,220661,29.44,749486,62.0,True,1,62960,8.4,2019
Bihar,Bihar PC 39,Candidate 2 (DMK),DMK,DMK,UPA,157701,21.04,749486,58.4,False,2,0,0,2019
Bihar,Bihar PC 39,Candidate 3 (BJP),BJP,BJP,NDA,152266,20.32,749486,60.8,False,3,0,0,2019
Bihar,Bihar PC 39,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,101717,13.57,749486,57.4,False,4,0,0,2019
Bihar,Bihar PC 39,Candidate 5 (SP),SP,SP,SP-BSP,70288,9.38,749486,62.3,False,5,0,0,2019
Bihar,Bihar PC 39,Candidate 6 (TMC),TMC,TMC,,46849,6.25,749486,77.5,False,6,0,0,2019
Bihar,Bihar PC 40,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,429656,37.47,1146745,73.2,True,1,4446,0.39,2019
Bihar,Bihar PC 40,Candidate 2 (BJP),BJP,BJP,NDA,425210,37.08,1146745,65.4,False,2,0,0,2019
Bihar,Bihar PC 40,Candidate 3 (INC),INC,INC,UPA,291877,25.45,1146745,75.8,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 1,Candidate 1 (BJP),BJP,BJP,NDA,357651,45.38,788046,67.1,True,1,68788,8.73,2019
Tamil Nadu,Tamil Nadu PC 1,Candidate 2 (IND),IND,IND,,288863,36.66,788046,77.1,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 1,Candidate 3 (BRS),BRS,BRS,,141530,17.96,788046,73.8,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 2,Candidate 1 (BJP),BJP,BJP,NDA,216159,45.65,473509,60.4,True,1,37877,8.0,2019
Tamil Nadu,Tamil Nadu PC 2,Candidate 2 (INC),INC,INC,UPA,178282,37.65,473509,67.1,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 2,Candidate 3 (TDP),TDP,TDP,,79066,16.7,473509,59.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 3,Candidate 1 (BJP),BJP,BJP,NDA,484177,51.43,941511,70.2,True,1,170745,18.14,2019
Tamil Nadu,Tamil Nadu PC 3,Candidate 2 (DMK),DMK,DMK,UPA,313432,33.29,941511,57.5,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 3,Candidate 3 (INC),INC,INC,UPA,74829,7.95,941511,55.1,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 3,Candidate 4 (TDP),TDP,TDP,,69072,7.34,941511,74.7,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 4,Candidate 1 (OTH),OTH,OTH,,298970,26.78,1116596,69.1,True,1,15112,1.35,2019
Tamil Nadu,Tamil Nadu PC 4,Candidate 2 (TMC),TMC,TMC,,283858,25.42,1116596,75.2,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 4,Candidate 3 (BJP),BJP,BJP,NDA,278375,24.93,1116596,75.9,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 4,Candidate 4 (INC),INC,INC,UPA,165582,14.83,1116596,69.7,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 4,Candidate 5 (IND),IND,IND,,89808,8.04,1116596,71.5,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 5,Candidate 1 (INC),INC,INC,UPA,171855,40.65,422799,75.5,True,1,30138,7.13,2019
Tamil Nadu,Tamil Nadu PC 5,Candidate 2 (BJP),BJP,BJP,NDA,141717,33.52,422799,66.1,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 5,Candidate 3 (JDU),JDU,JDU,NDA,61866,14.63,422799,57.8,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 5,Candidate 4 (DMK),DMK,DMK,UPA,47359,11.2,422799,64.4,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 6,Candidate 1 (JDU),JDU,JDU,NDA,243816,35.07,695260,63.0,True,1,17648,2.54,2019
Tamil Nadu,Tamil Nadu PC 6,Candidate 2 (INC),INC,INC,UPA,226168,32.53,695260,60.8,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 6,Candidate 3 (BJP),BJP,BJP,NDA,225274,32.4,695260,63.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 7,Candidate 1 (BJP),BJP,BJP,NDA,303800,32.88,924042,56.3,True,1,21342,2.31,2019
Tamil Nadu,Tamil Nadu PC 7,Candidate 2 (INC),INC,INC,UPA,282458,30.57,924042,66.4,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 7,Candidate 3 (OTH),OTH,OTH,,214243,23.19,924042,59.0,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 7,Candidate 4 (TMC),TMC,TMC,,73444,7.95,924042,69.0,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 7,Candidate 5 (SP),SP,SP,SP-BSP,50094,5.42,924042,66.9,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 8,Candidate 1 (INC),INC,INC,UPA,382205,34.82,1097681,65.5,True,1,16091,1.47,2019
Tamil Nadu,Tamil Nadu PC 8,Candidate 2 (YSR),YSR,YSR,,366114,33.35,1097681,60.4,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 8,Candidate 3 (BJP),BJP,BJP,NDA,276364,25.18,1097681,59.3,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 8,Candidate 4 (DMK),DMK,DMK,UPA,72995,6.65,1097681,64.8,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 9,Candidate 1 (INC),INC,INC,UPA,261904,32.2,813309,57.2,True,1,23663,2.91,2019
Tamil Nadu,Tamil Nadu PC 9,Candidate 2 (TMC),TMC,TMC,,238241,29.29,813309,69.5,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 9,Candidate 3 (SP),SP,SP,SP-BSP,142298,17.5,813309,77.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 9,Candidate 4 (BJP),BJP,BJP,NDA,100238,12.32,813309,65.8,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 9,Candidate 5 (YSR),YSR,YSR,,70625,8.68,813309,76.2,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 10,Candidate 1 (SP),SP,SP,SP-BSP,217223,35.29,615556,60.4,True,1,52800,8.58,2019
Tamil Nadu,Tamil Nadu PC 10,Candidate 2 (BJP),BJP,BJP,NDA,164423,26.71,615556,72.1,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 10,Candidate 3 (BRS),BRS,BRS,,159333,25.88,615556,67.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 10,Candidate 4 (INC),INC,INC,UPA,74575,12.12,615556,69.0,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 11,Candidate 1 (BJP),BJP,BJP,NDA,357563,39.45,906362,55.8,True,1,78541,8.67,2019
Tamil Nadu,Tamil Nadu PC 11,Candidate 2 (DMK),DMK,DMK,UPA,279022,30.78,906362,71.8,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 11,Candidate 3 (TDP),TDP,TDP,,138950,15.33,906362,55.4,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 11,Candidate 4 (BRS),BRS,BRS,,70812,7.81,906362,73.6,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 11,Candidate 5 (SP),SP,SP,SP-BSP,60011,6.62,906362,74.7,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 12,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,210408,29.98,701928,75.5,True,1,9513,1.36,2019
Tamil Nadu,Tamil Nadu PC 12,Candidate 2 (OTH),OTH,OTH,,200895,28.62,701928,65.5,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 12,Candidate 3 (BJP),BJP,BJP,NDA,165701,23.61,701928,61.1,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 12,Candidate 4 (BRS),BRS,BRS,,97560,13.9,701928,75.8,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 12,Candidate 5 (INC),INC,INC,UPA,27362,3.9,701928,69.0,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 13,Candidate 1 (TMC),TMC,TMC,,408878,35.95,1137449,76.6,True,1,48762,4.29,2019
Tamil Nadu,Tamil Nadu PC 13,Candidate 2 (SP),SP,SP,SP-BSP,360116,31.66,1137449,70.9,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 13,Candidate 3 (OTH),OTH,OTH,,266701,23.45,1137449,59.5,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 13,Candidate 4 (BJP),BJP,BJP,NDA,101752,8.95,1137449,65.8,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 14,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,200126,28.49,702427,57.9,True,1,10341,1.47,2019
Tamil Nadu,Tamil Nadu PC 14,Candidate 2 (YSR),YSR,YSR,,189785,27.02,702427,75.2,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 14,Candidate 3 (INC),INC,INC,UPA,170537,24.28,702427,58.6,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 14,Candidate 4 (BJP),BJP,BJP,NDA,72070,10.26,702427,62.0,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 14,Candidate 5 (DMK),DMK,DMK,UPA,69907,9.95,702427,68.5,False,5,0,0,2019
Tamil Nadu,Tamil Nadu PC 15,Candidate 1 (DMK),DMK,DMK,UPA,207190,34.49,600674,71.0,True,1,62199,10.35,2019
Tamil Nadu,Tamil Nadu PC 15,Candidate 2 (BJP),BJP,BJP,NDA,144991,24.14,600674,73.2,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 15,Candidate 3 (INC),INC,INC,UPA,136451,22.72,600674,67.7,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 15,Candidate 4 (TDP),TDP,TDP,,112040,18.65,600674,72.5,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 16,Candidate 1 (JDU),JDU,JDU,NDA,391074,36.15,1081871,58.0,True,1,10226,0.95,2019
Tamil Nadu,Tamil Nadu PC 16,Candidate 2 (BJP),BJP,BJP,NDA,380848,35.2,1081871,62.8,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 16,Candidate 3 (OTH),OTH,OTH,,309947,28.65,1081871,76.5,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 17,Candidate 1 (IND),IND,IND,,274014,32.12,853169,55.7,True,1,44235,5.18,2019
Tamil Nadu,Tamil Nadu PC 17,Candidate 2 (OTH),OTH,OTH,,229779,26.93,853169,67.6,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 17,Candidate 3 (BJP),BJP,BJP,NDA,188683,22.12,853169,72.6,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 17,Candidate 4 (BRS),BRS,BRS,,160691,18.83,853169,73.4,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 18,Candidate 1 (BJP),BJP,BJP,NDA,334066,61.86,540023,64.4,True,1,227202,42.07,2019
Tamil Nadu,Tamil Nadu PC 18,Candidate 2 (OTH),OTH,OTH,,106864,19.79,540023,66.7,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 18,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,99091,18.35,540023,55.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 19,Candidate 1 (BJP),BJP,BJP,NDA,366945,33.2,1105371,63.8,True,1,50189,4.54,2019
Tamil Nadu,Tamil Nadu PC 19,Candidate 2 (INC),INC,INC,UPA,316756,28.66,1105371,73.4,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 19,Candidate 3 (TDP),TDP,TDP,,251038,22.71,1105371,75.5,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 19,Candidate 4 (DMK),DMK,DMK,UPA,170629,15.44,1105371,55.6,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 20,Candidate 1 (BJP),BJP,BJP,NDA,534367,49.33,1083192,55.5,True,1,96381,8.9,2019
Tamil Nadu,Tamil Nadu PC 20,Candidate 2 (BRS),BRS,BRS,,437986,40.43,1083192,60.8,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 20,Candidate 3 (INC),INC,INC,UPA,110837,10.23,1083192,59.3,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 21,Candidate 1 (SP),SP,SP,SP-BSP,281807,38.26,736501,61.7,True,1,62317,8.46,2019
Tamil Nadu,Tamil Nadu PC 21,Candidate 2 (INC),INC,INC,UPA,219490,29.8,736501,69.3,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 21,Candidate 3 (BJP),BJP,BJP,NDA,128510,17.45,736501,74.2,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 21,Candidate 4 (BRS),BRS,BRS,,106692,14.49,736501,76.4,False,4,0,0,2019
Tamil Nadu,Tamil Nadu PC 22,Candidate 1 (BRS),BRS,BRS,,511719,52.74,970192,62.4,True,1,53247,5.49,2019
Tamil Nadu,Tamil Nadu PC 22,Candidate 2 (BJP),BJP,BJP,NDA,458472,47.26,970192,69.6,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 23,Candidate 1 (YSR),YSR,YSR,,263526,33.84,778750,77.0,True,1,47683,6.12,2019
Tamil Nadu,Tamil Nadu PC 23,Candidate 2 (DMK),DMK,DMK,UPA,215843,27.72,778750,63.6,False,2,0,0,2019
Tamil Nadu,Tamil Nadu PC 23,Candidate 3 (BJP),BJP,BJP,NDA,132104,16.96,778750,61.6,False,3,0,0,2019
Tamil Nadu,Tamil Nadu PC 23,Candidate 4 (TMC),TMC,TMC,,96392,12.38,778750,57.6,False,4,0,0,2019
