state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
West Bengal,West Bengal PC 33,Candidate 1 (OTH),OTH,OTH,,261278,31.58,827369,77.6,True,1,23307,2.82,2024
West Bengal,West Bengal PC 33,Candidate 2 (BJP),BJP,BJP,NDA,237971,28.76,827369,56.9,False,2,0,0,2024
West Bengal,West Bengal PC 33,Candidate 3 (SP),SP,SP,INDIA,227757,27.53,827369,70.4,False,3,0,0,2024
West Bengal,West Bengal PC 33,Candidate 4 (INC),INC,INC,INDIA,100361,12.13,827369,73.5,False,4,0,0,2024
West Bengal,West Bengal PC 34,Candidate 1 (INC),INC,INC,INDIA,402913,52.93,761192,64.2,True,1,180582,23.72,2024
West Bengal,West Bengal PC 34,Candidate 2 (DMK),DMK,DMK,INDIA,222331,29.21,761192,56.7,False,2,0,0,2024
West Bengal,West Bengal PC 34,Candidate 3 (BJP),BJP,BJP,NDA,135946,17.86,761192,61.0,False,3,0,0,2024
West Bengal,West Bengal PC 35,Candidate 1 (BJP),BJP,BJP,NDA,447836,39.69,1128359,62.3,True,1,125353,11.11,2024
West Bengal,West Bengal PC 35,Candidate 2 (SP),SP,SP,INDIA,322483,28.58,1128359,61.6,False,2,0,0,2024
West Bengal,West Bengal PC 35,Candidate 3 (INC),INC,INC,INDIA,258082,22.87,1128359,68.2,False,3,0,0,2024
West Bengal,West Bengal PC 35,Candidate 4 (OTH),OTH,OTH,,99956,8.86,1128359,69.0,False,4,0,0,2024
West Bengal,West Bengal PC 36,Candidate 1 (JDU),JDU,JDU,NDA,204933,28.08,729757,57.9,True,1,1189,0.16,2024
West Bengal,West Bengal PC 36,Candidate 2 (BJP),BJP,BJP,NDA,203744,27.92,729757,58.9,False,2,0,0,2024
West Bengal,West Bengal PC 36,Candidate 3 (OTH),OTH,OTH,,187754,25.73,729757,70.3,False,3,0,0,2024
West Bengal,West Bengal PC 36,Candidate 4 (SP),SP,SP,INDIA,133323,18.27,729757,76.9,False,4,0,0,2024
West Bengal,West Bengal PC 37,Candidate 1 (BJP),BJP,BJP,NDA,291656,36.92,790067,76.3,True,1,30170,3.82,2024
West Bengal,West Bengal PC 37,Candidate 2 (TDP),TDP,TDP,NDA,261486,33.1,790067,63.3,False,2,0,0,2024
West Bengal,West Bengal PC 37,Candidate 3 (AIADMK),AIADMK,AIADMK,,179828,22.76,790067,65.7,False,3,0,0,2024
West Bengal,West Bengal PC 37,Candidate 4 (INC),INC,INC,INDIA,57095,7.23,790067,59.8,False,4,0,0,2024
West Bengal,West Bengal PC 38,Candidate 1 (OTH),OTH,OTH,,247110,36.3,680745,59.4,True,1,33977,4.99,2024
West Bengal,West Bengal PC 38,Candidate 2 (BJP),BJP,BJP,NDA,213133,31.31,680745,76.1,False,2,0,0,2024
West Bengal,West Bengal PC 38,Candidate 3 (IND),IND,IND,,116695,17.14,680745,66.7,False,3,0,0,2024
West Bengal,West Bengal PC 38,Candidate 4 (INC),INC,INC,INDIA,103805,15.25,680745,70.2,False,4,0,0,2024
West Bengal,West Bengal PC 39,Candidate 1 (INC),INC,INC,INDIA,126596,30.56,414309,77.5,True,1,19851,4.79,2024
West Bengal,West Bengal PC 39,Candidate 2 (DMK),DMK,DMK,INDIA,106745,25.76,414309,65.9,False,2,0,0,2024
West Bengal,West Bengal PC 39,Candidate 3 (SP),SP,SP,INDIA,83354,20.12,414309,68.7,False,3,0,0,2024
West Bengal,West Bengal PC 39,Candidate 4 (BJP),BJP,BJP,NDA,59050,14.25,414309,63.1,False,4,0,0,2024
West Bengal,West Bengal PC 39,Candidate 5 (BRS),BRS,BRS,,38561,9.31,414309,55.6,False,5,0,0,2024
West Bengal,West Bengal PC 40,Candidate 1 (SP),SP,SP,INDIA,337239,29.52,1142362,70.5,True,1,36592,3.2,2024
West Bengal,West Bengal PC 40,Candidate 2 (BJP),BJP,BJP,NDA,300647,26.32,1142362,65.0,False,2,0,0,2024
West Bengal,West Bengal PC 40,Candidate 3 (DMK),DMK,DMK,INDIA,296406,25.95,1142362,73.7,False,3,0,0,2024
West Bengal,West Bengal PC 40,Candidate 4 (AIADMK),AIADMK,AIADMK,,112114,9.81,1142362,65.0,False,4,0,0,2024
West Bengal,West Bengal PC 40,Candidate 5 (INC),INC,INC,INDIA,95955,8.4,1142362,70.1,False,5,0,0,2024
West Bengal,West Bengal PC 41,Candidate 1 (BJP),BJP,BJP,NDA,386624,41.66,928090,62.5,True,1,94147,10.14,2024
West Bengal,West Bengal PC 41,Candidate 2 (INC),INC,INC,INDIA,292477,31.51,928090,70.4,False,2,0,0,2024
West Bengal,West Bengal PC 41,Candidate 3 (OTH),OTH,OTH,,148965,16.05,928090,75.8,False,3,0,0,2024
West Bengal,West Bengal PC 41,Candidate 4 (TDP),TDP,TDP,NDA,100022,10.78,928090,59.5,False,4,0,0,2024
West Bengal,West Bengal PC 42,Candidate 1 (SP),SP,SP,INDIA,336707,31.35,1073923,75.4,True,1,48250,4.49,2024
West Bengal,West Bengal PC 42,Candidate 2 (BJP),BJP,BJP,NDA,288457,26.86,1073923,68.5,False,2,0,0,2024
West Bengal,West Bengal PC 42,Candidate 3 (TMC),TMC,TMC,INDIA,257566,23.98,1073923,77.6,False,3,0,0,2024
West Bengal,West Bengal PC 42,Candidate 4 (DMK),DMK,DMK,INDIA,129277,12.04,1073923,70.1,False,4,0,0,2024
West Bengal,West Bengal PC 42,Candidate 5 (AIADMK),AIADMK,AIADMK,,61914,5.77,1073923,62.2,False,5,0,0,2024
Bihar,Bihar PC 1,Candidate 1 (BJP),BJP,BJP,NDA,274094,33.04,829660,57.6,True,1,61017,7.35,2024
Bihar,Bihar PC 1,Candidate 2 (INC),INC,INC,INDIA,213077,25.68,829660,56.3,False,2,0,0,2024
Bihar,Bihar PC 1,Candidate 3 (BRS),BRS,BRS,,157359,18.97,829660,76.9,False,3,0,0,2024
Bihar,Bihar PC 1,Candidate 4 (SP),SP,SP,INDIA,115885,13.97,829660,68.4,False,4,0,0,2024
Bihar,Bihar PC 1,Candidate 5 (TDP),TDP,TDP,NDA,69243,8.35,829660,69.5,False,5,0,0,2024
Bihar,Bihar PC 2,Candidate 1 (SP),SP,SP,INDIA,335969,49.45,679482,58.4,True,1,174099,25.62,2024
Bihar,Bihar PC 2,Candidate 2 (BJP),BJP,BJP,NDA,161870,23.82,679482,71.2,False,2,0,0,2024
Bihar,Bihar PC 2,Candidate 3 (INC),INC,INC,INDIA,138639,20.4,679482,63.8,False,3,0,0,2024
Bihar,Bihar PC 2,Candidate 4 (DMK),DMK,DMK,INDIA,43002,6.33,679482,74.3,False,4,0,0,2024
Bihar,Bihar PC 3,Candidate 1 (BJP),BJP,BJP,NDA,209337,48.26,433783,58.4,True,1,37833,8.72,2024
Bihar,Bihar PC 3,Candidate 2 (SP),SP,SP,INDIA,171504,39.54,433783,62.4,False,2,0,0,2024
Bihar,Bihar PC 3,Candidate 3 (DMK),DMK,DMK,INDIA,52941,12.2,433783,74.9,False,3,0,0,2024
Bihar,Bihar PC 4,Candidate 1 (SP),SP,SP,INDIA,368704,35.55,1037060,66.1,True,1,16234,1.57,2024
Bihar,Bihar PC 4,Candidate 2 (INC),INC,INC,INDIA,352470,33.99,1037060,60.6,False,2,0,0,2024
Bihar,Bihar PC 4,Candidate 3 (BJP),BJP,BJP,NDA,315884,30.46,1037060,60.6,False,3,0,0,2024
Bihar,Bihar PC 5,Candidate 1 (INC),INC,INC,INDIA,349472,31.58,1106751,70.8,True,1,77384,6.99,2024
Bihar,Bihar PC 5,Candidate 2 (TMC),TMC,TMC,INDIA,272088,24.58,1106751,70.0,False,2,0,0,2024
Bihar,Bihar PC 5,Candidate 3 (OTH),OTH,OTH,,265922,24.03,1106751,75.6,False,3,0,0,2024
Bihar,Bihar PC 5,Candidate 4 (BJP),BJP,BJP,NDA,219267,19.81,1106751,73.3,False,4,0,0,2024
Bihar,Bihar PC 6,Candidate 1 (TMC),TMC,TMC,INDIA,236587,29.01,815620,72.0,True,1,71956,8.82,2024
Bihar,Bihar PC 6,Candidate 2 (AIADMK),AIADMK,AIADMK,,164631,20.18,815620,63.0,False,2,0,0,2024
Bihar,Bihar PC 6,Candidate 3 (BJP),BJP,BJP,NDA,143906,17.64,815620,55.2,False,3,0,0,2024
Bihar,Bihar PC 6,Candidate 4 (INC),INC,INC,INDIA,142176,17.43,815620,58.0,False,4,0,0,2024
Bihar,Bihar PC 6,Candidate 5 (DMK),DMK,DMK,INDIA,81564,10.0,815620,75.2,False,5,0,0,2024
Bihar,Bihar PC 6,Candidate 6 (SP),SP,SP,INDIA,46753,5.73,815620,77.8,False,6,0,0,2024
Bihar,Bihar PC 7,Candidate 1 (BJP),BJP,BJP,NDA,205535,28.75,714809,62.1,True,1,5658,0.79,2024
Bihar,Bihar PC 7,Candidate 2 (SP),SP,SP,INDIA,199877,27.96,714809,56.1,False,2,0,0,2024
Bihar,Bihar PC 7,Candidate 3 (AIADMK),AIADMK,AIADMK,,156540,21.9,714809,68.1,False,3,0,0,2024
Bihar,Bihar PC 7,Candidate 4 (OTH),OTH,OTH,,88006,12.31,714809,75.8,False,4,0,0,2024
Bihar,Bihar PC 7,Candidate 5 (INC),INC,INC,INDIA,64849,9.07,714809,72.3,False,5,0,0,2024
Bihar,Bihar PC 8,Candidate 1 (IND),IND,IND,,205862,26.53,776037,63.4,True,1,20152,2.6,2024
Bihar,Bihar PC 8,Candidate 2 (TDP),TDP,TDP,NDA,185710,23.93,776037,73.6,False,2,0,0,2024
Bihar,Bihar PC 8,Candidate 3 (TMC),TMC,TMC,INDIA,136457,17.58,776037,64.0,False,3,0,0,2024
Bihar,Bihar PC 8,Candidate 4 (BJP),BJP,BJP,NDA,111541,14.37,776037,59.8,False,4,0,0,2024
Bihar,Bihar PC 8,Candidate 5 (SP),SP,SP,INDIA,99924,12.88,776037,73.2,False,5,0,0,2024
Bihar,Bihar PC 8,Candidate 6 (INC),INC,INC,INDIA,36540,4.71,776037,73.0,False,6,0,0,2024
Bihar,Bihar PC 9,Candidate 1 (DMK),DMK,DMK,INDIA,434393,39.39,1102731,59.0,True,1,129625,11.75,2024
Bihar,Bihar PC 9,Candidate 2 (BJP),BJP,BJP,NDA,304768,27.64,1102731,59.6,False,2,0,0,2024
Bihar,Bihar PC 9,Candidate 3 (TMC),TMC,TMC,INDIA,187005,16.96,1102731,68.9,False,3,0,0,2024
Bihar,Bihar PC 9,Candidate 4 (AIADMK),AIADMK,AIADMK,,95051,8.62,1102731,64.7,False,4,0,0,2024
Bihar,Bihar PC 9,Candidate 5 (TDP),TDP,TDP,NDA,81511,7.39,1102731,61.6,False,5,0,0,2024
Bihar,Bihar PC 10,Candidate 1 (TDP),TDP,TDP,NDA,162098,34.46,470449,65.3,True,1,53613,11.4,2024
Bihar,Bihar PC 10,Candidate 2 (SP),SP,SP,INDIA,108485,23.06,470449,72.3,False,2,0,0,2024
Bihar,Bihar PC 10,Candidate 3 (TMC),TMC,TMC,INDIA,71944,15.29,470449,60.3,False,3,0,0,2024
Bihar,Bihar PC 10,Candidate 4 (BJP),BJP,BJP,NDA,70967,15.09,470449,61.3,False,4,0,0,2024
Bihar,Bihar PC 10,Candidate 5 (OTH),OTH,OTH,,56953,12.11,470449,59.3,False,5,0,0,2024
Bihar,Bihar PC 11,Candidate 1 (BJP),BJP,BJP,NDA,219596,37.94,578801,65.8,True,1,36011,6.22,2024
Bihar,Bihar PC 11,Candidate 2 (TMC),TMC,TMC,INDIA,183585,31.72,578801,61.9,False,2,0,0,2024
Bihar,Bihar PC 11,Candidate 3 (INC),INC,INC,INDIA,175618,30.34,578801,74.5,False,3,0,0,2024
Bihar,Bihar PC 12,Candidate 1 (BJP),BJP,BJP,NDA,123868,27.42,451828,67.0,True,1,2472,0.55,2024
Bihar,Bihar PC 12,Candidate 2 (TDP),TDP,TDP,NDA,121396,26.87,451828,68.5,False,2,0,0,2024
Bihar,Bihar PC 12,Candidate 3 (TMC),TMC,TMC,INDIA,95377,21.11,451828,68.2,False,3,0,0,2024
Bihar,Bihar PC 12,Candidate 4 (SP),SP,SP,INDIA,59843,13.24,451828,72.9,False,4,0,0,2024
Bihar,Bihar PC 12,Candidate 5 (INC),INC,INC,INDIA,51340,11.36,451828,71.1,False,5,0,0,2024
Bihar,Bihar PC 13,Candidate 1 (OTH),OTH,OTH,,175228,27.41,639334,58.1,True,1,43384,6.79,2024
Bihar,Bihar PC 13,Candidate 2 (BRS),BRS,BRS,,131844,20.62,639334,70.1,False,2,0,0,2024
Bihar,Bihar PC 13,Candidate 3 (AIADMK),AIADMK,AIADMK,,124020,19.4,639334,72.0,False,3,0,0,2024
Bihar,Bihar PC 13,Candidate 4 (BJP),BJP,BJP,NDA,106068,16.59,639334,60.6,False,4,0,0,2024
Bihar,Bihar PC 13,Candidate 5 (TMC),TMC,TMC,INDIA,102172,15.98,639334,57.6,False,5,0,0,2024
Bihar,Bihar PC 14,Candidate 1 (INC),INC,INC,INDIA,210996,35.76,589953,76.2,True,1,11301,1.92,2024
Bihar,Bihar PC 14,Candidate 2 (SP),SP,SP,INDIA,199695,33.85,589953,73.0,False,2,0,0,2024
Bihar,Bihar PC 14,Candidate 3 (BJP),BJP,BJP,NDA,179260,30.39,589953,58.0,False,3,0,0,2024
Bihar,Bihar PC 15,Candidate 1 (AIADMK),AIADMK,AIADMK,,426863,41.67,1024447,60.6,True,1,109388,10.68,2024
Bihar,Bihar PC 15,Candidate 2 (DMK),DMK,DMK,INDIA,317475,30.99,1024447,66.1,False,2,0,0,2024
Bihar,Bihar PC 15,Candidate 3 (SP),SP,SP,INDIA,114704,11.2,1024447,72.9,False,3,0,0,2024
Bihar,Bihar PC 15,Candidate 4 (JDU),JDU,JDU,NDA,112267,10.96,1024447,67.3,False,4,0,0,2024
Bihar,Bihar PC 15,Candidate 5 (INC),INC,INC,INDIA,53136,5.19,1024447,59.3,False,5,0,0,2024
Bihar,Bihar PC 16,Candidate 1 (YSR),YSR,YSR,,306365,30.46,1005882,72.1,True,1,17729,1.76,2024
Bihar,Bihar PC 16,Candidate 2 (OTH),OTH,OTH,,288636,28.69,1005882,72.4,False,2,0,0,2024
Bihar,Bihar PC 16,Candidate 3 (INC),INC,INC,INDIA,272441,27.08,1005882,66.7,False,3,0,0,2024
Bihar,Bihar PC 16,Candidate 4 (BJP),BJP,BJP,NDA,138438,13.76,1005882,76.2,False,4,0,0,2024
Bihar,Bihar PC 17,Candidate 1 (DMK),DMK,DMK,INDIA,345802,28.87,1197860,58.4,True,1,74357,6.21,2024
Bihar,Bihar PC 17,Candidate 2 (BJP),BJP,BJP,NDA,271445,22.66,1197860,75.6,False,2,0,0,2024
Bihar,Bihar PC 17,Candidate 3 (YSR),YSR,YSR,,246730,20.6,1197860,67.3,False,3,0,0,2024
Bihar,Bihar PC 17,Candidate 4 (INC),INC,INC,INDIA,215510,17.99,1197860,65.8,False,4,0,0,2024
Bihar,Bihar PC 17,Candidate 5 (TDP),TDP,TDP,NDA,118370,9.88,1197860,76.5,False,5,0,0,2024
Bihar,Bihar PC 18,Candidate 1 (BJP),BJP,BJP,NDA,194171,35.76,543021,61.3,True,1,32324,5.95,2024
Bihar,Bihar PC 18,Candidate 2 (IND),IND,IND,,161847,29.81,543021,60.0,False,2,0,0,2024
Bihar,Bihar PC 18,Candidate 3 (INC),INC,INC,INDIA,151916,27.98,543021,75.0,False,3,0,0,2024
Bihar,Bihar PC 18,Candidate 4 (SP),SP,SP,INDIA,35084,6.46,543021,73.7,False,4,0,0,2024
Bihar,Bihar PC 19,Candidate 1 (SP),SP,SP,INDIA,272086,49.66,547939,75.4,True,1,63160,11.53,2024
Bihar,Bihar PC 19,Candidate 2 (BJP),BJP,BJP,NDA,208926,38.13,547939,66.8,False,2,0,0,2024
Bihar,Bihar PC 19,Candidate 3 (INC),INC,INC,INDIA,66925,12.21,547939,57.2,False,3,0,0,2024
Bihar,Bihar PC 20,Candidate 1 (BJP),BJP,BJP,NDA,439412,49.04,895983,73.9,True,1,47294,5.28,2024
Bihar,Bihar PC 20,Candidate 2 (INC),INC,INC,INDIA,392118,43.76,895983,55.6,False,2,0,0,2024
Bihar,Bihar PC 20,Candidate 3 (DMK),DMK,DMK,INDIA,64452,7.19,895983,60.7,False,3,0,0,2024
Bihar,Bihar PC 21,Candidate 1 (BJP),BJP,BJP,NDA,424457,55.09,770527,77.0,True,1,181723,23.58,2024
Bihar,Bihar PC 21,Candidate 2 (OTH),OTH,OTH,,242734,31.5,770527,76.3,False,2,0,0,2024
Bihar,Bihar PC 21,Candidate 3 (DMK),DMK,DMK,INDIA,103334,13.41,770527,61.9,False,3,0,0,2024
Bihar,Bihar PC 22,Candidate 1 (BJP),BJP,BJP,NDA,477442,51.83,921257,72.9,True,1,33628,3.65,2024
Bihar,Bihar PC 22,Candidate 2 (OTH),OTH,OTH,,443814,48.17,921257,67.1,False,2,0,0,2024
Bihar,Bihar PC 23,Candidate 1 (INC),INC,INC,INDIA,194587,27.8,699970,76.1,True,1,38581,5.51,2024
Bihar,Bihar PC 23,Candidate 2 (JDU),JDU,JDU,NDA,156006,22.29,699970,63.1,False,2,0,0,2024
Bihar,Bihar PC 23,Candidate 3 (BJP),BJP,BJP,NDA,139399,19.92,699970,57.0,False,3,0,0,2024
Bihar,Bihar PC 23,Candidate 4 (SP),SP,SP,INDIA,137563,19.65,699970,62.7,False,4,0,0,2024
Bihar,Bihar PC 23,Candidate 5 (DMK),DMK,DMK,INDIA,72412,10.35,699970,73.5,False,5,0,0,2024
Bihar,Bihar PC 24,Candidate 1 (JDU),JDU,JDU,NDA,535124,44.6,1199829,66.7,True,1,148608,12.39,2024
Bihar,Bihar PC 24,Candidate 2 (BJP),BJP,BJP,NDA,386516,32.21,1199829,67.5,False,2,0,0,2024
Bihar,Bihar PC 24,Candidate 3 (OTH),OTH,OTH,,278188,23.19,1199829,56.4,False,3,0,0,2024
Bihar,Bihar PC 25,Candidate 1 (TMC),TMC,TMC,INDIA,231479,33.53,690462,64.5,True,1,79640,11.53,2024
Bihar,Bihar PC 25,Candidate 2 (SP),SP,SP,INDIA,151839,21.99,690462,62.4,False,2,0,0,2024
Bihar,Bihar PC 25,Candidate 3 (JDU),JDU,JDU,NDA,148044,21.44,690462,75.4,False,3,0,0,2024
Bihar,Bihar PC 25,Candidate 4 (INC),INC,INC,INDIA,108312,15.69,690462,68.6,False,4,0,0,2024
Bihar,Bihar PC 25,Candidate 5 (IND),IND,IND,,50786,7.36,690462,56.4,False,5,0,0,2024
Bihar,Bihar PC 26,Candidate 1 (BJP),BJP,BJP,NDA,408587,53.22,767720,69.4,True,1,159770,20.81,2024
Bihar,Bihar PC 26,Candidate 2 (AIADMK),AIADMK,AIADMK,,248817,32.41,767720,77.2,False,2,0,0,2024
Bihar,Bihar PC 26,Candidate 3 (INC),INC,INC,INDIA,110315,14.37,767720,55.8,False,3,0,0,2024
Bihar,Bihar PC 27,Candidate 1 (SP),SP,SP,INDIA,152578,33.0,462368,58.9,True,1,31039,6.71,2024
Bihar,Bihar PC 27,Candidate 2 (BJP),BJP,BJP,NDA,121539,26.29,462368,62.4,False,2,0,0,2024
Bihar,Bihar PC 27,Candidate 3 (YSR),YSR,YSR,,104779,22.66,462368,70.9,False,3,0,0,2024
Bihar,Bihar PC 27,Candidate 4 (DMK),DMK,DMK,INDIA,83470,18.05,462368,55.7,False,4,0,0,2024
Bihar,Bihar PC 28,Candidate 1 (INC),INC,INC,INDIA,147776,33.77,437550,63.1,True,1,1930,0.44,2024
Bihar,Bihar PC 28,Candidate 2 (BJP),BJP,BJP,NDA,145846,33.33,437550,66.5,False,2,0,0,2024
Bihar,Bihar PC 28,Candidate 3 (OTH),OTH,OTH,,143927,32.89,437550,60.3,False,3,0,0,2024
Bihar,Bihar PC 29,Candidate 1 (SP),SP,SP,INDIA,183911,43.73,420573,57.7,True,1,2491,0.59,2024
Bihar,Bihar PC 29,Candidate 2 (INC),INC,INC,INDIA,181420,43.14,420573,61.4,False,2,0,0,2024
Bihar,Bihar PC 29,Candidate 3 (BJP),BJP,BJP,NDA,55241,13.13,420573,76.8,False,3,0,0,2024
Bihar,Bihar PC 30,Candidate 1 (JDU),JDU,JDU,NDA,228008,33.36,683576,73.7,True,1,97425,14.25,2024
Bihar,Bihar PC 30,Candidate 2 (OTH),OTH,OTH,,130583,19.1,683576,58.7,False,2,0,0,2024
Bihar,Bihar PC 30,Candidate 3 (SP),SP,SP,INDIA,123116,18.01,683576,68.5,False,3,0,0,2024
Bihar,Bihar PC 30,Candidate 4 (BJP),BJP,BJP,NDA,110759,16.2,683576,71.5,False,4,0,0,2024
Bihar,Bihar PC 30,Candidate 5 (TMC),TMC,TMC,INDIA,91107,13.33,683576,77.6,False,5,0,0,2024
Bihar,Bihar PC 31,Candidate 1 (TDP),TDP,TDP,NDA,179245,28.24,634791,72.7,True,1,7199,1.13,2024
Bihar,Bihar PC 31,Candidate 2 (TMC),TMC,TMC,INDIA,172046,27.1,634791,75.3,False,2,0,0,2024
Bihar,Bihar PC 31,Candidate 3 (BJP),BJP,BJP,NDA,151817,23.92,634791,58.2,False,3,0,0,2024
Bihar,Bihar PC 31,Candidate 4 (INC),INC,INC,INDIA,131682,20.74,634791,64.2,False,4,0,0,2024
Bihar,Bihar PC 32,Candidate 1 (SP),SP,SP,INDIA,241009,38.22,630622,76.6,True,1,21081,3.34,2024
Bihar,Bihar PC 32,Candidate 2 (INC),INC,INC,INDIA,219928,34.87,630622,61.7,False,2,0,0,2024
Bihar,Bihar PC 32,Candidate 3 (BJP),BJP,BJP,NDA,169683,26.91,630622,63.1,False,3,0,0,2024
Bihar,Bihar PC 33,Candidate 1 (INC),INC,INC,INDIA,653536,75.45,866132,76.5,True,1,440941,50.91,2024
Bihar,Bihar PC 33,Candidate 2 (BJP),BJP,BJP,NDA,212595,24.55,866132,61.3,False,2,0,0,2024
Bihar,Bihar PC 34,Candidate 1 (SP),SP,SP,INDIA,344684,41.5,830534,67.9,True,1,91600,11.03,2024
Bihar,Bihar PC 34,Candidate 2 (JDU),JDU,JDU,NDA,253084,30.47,830534,64.9,False,2,0,0,2024
Bihar,Bihar PC 34,Candidate 3 (BJP),BJP,BJP,NDA,232764,28.03,830534,55.8,False,3,0,0,2024
Bihar,Bihar PC 35,Candidate 1 (JDU),JDU,JDU,NDA,293863,48.01,612064,72.2,True,1,41386,6.76,2024
Bihar,Bihar PC 35,Candidate 2 (BJP),BJP,BJP,NDA,252477,41.25,612064,72.4,False,2,0,0,2024
Bihar,Bihar PC 35,Candidate 3 (INC),INC,INC,INDIA,65723,10.74,612064,61.7,False,3,0,0,2024
Bihar,Bihar PC 36,Candidate 1 (INC),INC,INC,INDIA,331108,31.5,1051119,77.2,True,1,31517,3.0,2024
Bihar,Bihar PC 36,Candidate 2 (SP),SP,SP,INDIA,299591,28.5,1051119,59.9,False,2,0,0,2024
Bihar,Bihar PC 36,Candidate 3 (AIADMK),AIADMK,AIADMK,,220863,21.01,1051119,60.6,False,3,0,0,2024
Bihar,Bihar PC 36,Candidate 4 (BJP),BJP,BJP,NDA,112522,10.71,1051119,60.2,False,4,0,0,2024
Bihar,Bihar PC 36,Candidate 5 (DMK),DMK,DMK,INDIA,87031,8.28,1051119,72.5,False,5,0,0,2024
Bihar,Bihar PC 37,Candidate 1 (BJP),BJP,BJP,NDA,191243,38.93,491238,70.2,True,1,24226,4.93,2024
Bihar,Bihar PC 37,Candidate 2 (SP),SP,SP,INDIA,167017,34.0,491238,70.1,False,2,0,0,2024
Bihar,Bihar PC 37,Candidate 3 (BRS),BRS,BRS,,90821,18.49,491238,75.7,False,3,0,0,2024
Bihar,Bihar PC 37,Candidate 4 (INC),INC,INC,INDIA,42156,8.58,491238,70.8,False,4,0,0,2024
Bihar,Bihar PC 38,Candidate 1 (BJP),BJP,BJP,NDA,249281,35.55,701121,62.1,True,1,59346,8.46,2024
Bihar,Bihar PC 38,Candidate 2 (BRS),BRS,BRS,,189935,27.09,701121,75.7,False,2,0,0,2024
Bihar,Bihar PC 38,Candidate 3 (JDU),JDU,JDU,NDA,134162,19.14,701121,69.1,False,3,0,0,2024
Bihar,Bihar PC 38,Candidate 4 (TMC),TMC,TMC,INDIA,102194,14.58,701121,70.3,False,4,0,0,2024
Bihar,Bihar PC 38,Candidate 5 (DMK),DMK,DMK,INDIA,25546,3.64,701121,71.1,False,5,0,0,2024
Bihar,Bihar PC 39,Candidate 1 (BJP),BJP,BJP,NDA,234531,33.83,693214,77.8,True,1,66391,9.58,2024
Bihar,Bihar PC 39,Candidate 2 (IND),IND,IND,,168140,24.26,693214,75.6,False,2,0,0,2024
Bihar,Bihar PC 39,Candidate 3 (SP),SP,SP,INDIA,108568,15.66,693214,58.3,False,3,0,0,2024
Bihar,Bihar PC 39,Candidate 4 (DMK),DMK,DMK,INDIA,94116,13.58,693214,59.8,False,4,0,0,2024
Bihar,Bihar PC 39,Candidate 5 (TMC),TMC,TMC,INDIA,87857,12.67,693214,69.3,False,5,0,0,2024
Bihar,Bihar PC 40,Candidate 1 (DMK),DMK,DMK,INDIA,272125,30.63,888443,62.7,True,1,76429,8.6,2024
Bihar,Bihar PC 40,Candidate 2 (BJP),BJP,BJP,NDA,195696,22.03,888443,69.7,False,2,0,0,2024
Bihar,Bihar PC 40,Candidate 3 (OTH),OTH,OTH,,194358,21.88,888443,60.4,False,3,0,0,2024
Bihar,Bihar PC 40,Candidate 4 (SP),SP,SP,INDIA,174768,19.67,888443,63.8,False,4,0,0,2024
Bihar,Bihar PC 40,Candidate 5 (AIADMK),AIADMK,AIADMK,,51494,5.8,888443,64.5,False,5,0,0,2024
Tamil Nadu,Tamil Nadu PC 1,Candidate 1 (YSR),YSR,YSR,,166024,25.08,661877,63.8,True,1,4716,0.71,2024
Tamil Nadu,Tamil Nadu PC 1,Candidate 2 (OTH),OTH,OTH,,161308,24.37,661877,73.5,False,2,0,0,2024
Tamil Nadu,Tamil Nadu PC 1,Candidate 3 (SP),SP,SP,INDIA,155662,23.52,661877,55.6,False,3,0,0,2024
Tamil Nadu,Tamil Nadu PC 1,Candidate 4 (TMC),TMC,TMC,INDIA,123458,18.65,661877,75.2,False,4,0,0,2024
Tamil Nadu,Tamil Nadu PC 1,Candidate 5 (BJP),BJP,BJP,NDA,55422,8.37,661877,57.1,False,5,0,0,2024
Tamil Nadu,Tamil Nadu PC 2,Candidate 1 (OTH),OTH,OTH,,173177,36.57,473500,70.5,True,1,39146,8.27,2024
Tamil Nadu,Tamil Nadu PC 2,Candidate 2 (BJP),BJP,BJP,NDA,134031,28.31,473500,66.3,False,2,0,0,2024
Tamil Nadu,Tamil Nadu PC 2,Candidate 3 (DMK),DMK,DMK,INDIA,94200,19.89,473500,56.1,False,3,0,0,2024
Tamil Nadu,Tamil Nadu PC 2,Candidate 4 (INC),INC,INC,INDIA,72090,15.23,473500,60.1,False,4,0,0,2024
Tamil Nadu,Tamil Nadu PC 3,Candidate 1 (INC),INC,INC,INDIA,162811,30.97,525638,76.3,True,1,33455,6.36,2024
Tamil Nadu,Tamil Nadu PC 3,Candidate 2 (YSR),YSR,YSR,,129356,24.61,525638,58.5,False,2,0,0,2024
Tamil Nadu,Tamil Nadu PC 3,Candidate 3 (SP),SP,SP,INDIA,121335,23.08,525638,70.7,False,3,0,0,2024
Tamil Nadu,Tamil Nadu PC 3,Candidate 4 (TDP),TDP,TDP,NDA,70759,13.46,525638,68.5,False,4,0,0,2024
Tamil Nadu,Tamil Nadu PC 3,Candidate 5 (BJP),BJP,BJP,NDA,41374,7.87,525638,67.5,False,5,0,0,2024
